level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
8	8		LITTLE ROCK ADAMS FD	34.73	-92.23	84.12480000000001				13963	19450731.0	19460101.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
9	9		LITTLE ROCK ADAMS FD	34.73	-92.23	84.12480000000001				13963	19450701.0	19450731.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
10	10		LITTLE ROCK ADAMS FD	34.73	-92.23	84.12480000000001				13963	19441231.0	19450701.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
11	11		LITTLE ROCK ADAMS FD	34.73	-92.23	84.12480000000001				13963	19420201.0	19441231.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
12	12		LITTLE ROCK ADAMS FD	34.73	-92.23	84.12480000000001				13963	19411231.0	19420201.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
13	13		LITTLE ROCK ADAMS FD	34.73	-92.23	84.12480000000001				13963	19400101.0	19411231.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
14	14		LITTLE ROCK ADAMS FD	34.73	-92.23	84.12480000000001				13963	19390531.0	19400101.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
15	15		LITTLE ROCK ADAMS FD	34.73	-92.23	84.12480000000001				13963	19390101.0	19390531.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
16	16		LITTLE ROCK WSFO AP	34.73	-92.23	84.12480000000001				13963	19750201.0	19760101.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
17	17		LITTLE ROCK WSO AP	34.73	-92.23	84.12480000000001				13963	19730101.0	19750201.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
18	18		LITTLE ROCK WBAS AP	34.73	-92.23	84.12480000000001				13963	19460831.0	19730101.0		0.0		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
19	19		LITTLE ROCK ADAMS FD	34.73	-92.22	78.9432				13963	19300701.0	19331231.0		0.9		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
20	20		LITTLE ROCK ADAMS FLD	34.73	-92.24	84.42960000000001				13963	19981028.0	99991231.0		0.9		WBAN	0-20500-0-13963	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
21	21		LITTLE ROCK ST CAPITOL	34.75	-92.27	92.0496				93930	18930101.0	18980101.0		4.3		WBAN	0-20500-0-93930	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
22	22		LITTLE ROCK ST CAPITOL	34.75	-92.27	109.11840000000001				93930	18980101.0	19080101.0		4.3		WBAN	0-20500-0-93930	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
23	23		LITTLE ROCK ST CAPITOL	34.75	-92.27	121.0056				93930	19080101.0	19200101.0		4.3		WBAN	0-20500-0-93930	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
24	24		LITTLE ROCK ST CAPITOL	34.75	-92.27	121.92				93930	19200101.0	19330101.0		4.3		WBAN	0-20500-0-93930	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
25	25		LITTLE ROCK ST CAPITOL	34.75	-92.27	117.04320000000001				93930	19330101.0	19421231.0		4.3		WBAN	0-20500-0-93930	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
26	26		NORTH LITTLE ROCK WSFO AIRPORT	34.83	-92.27	171.60240000000002				3952	19950101.0	19960601.0		11.7		WBAN	0-20500-0-3952	north little rock	5.5	34.7694444	-92.2669444		72340.0																				[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
27	27		NORTH LITTLE ROCK WSFO AIRPORT	34.83	-92.27	171.60240000000002				3952	19941001.0	19950101.0		11.7		WBAN	0-20500-0-3952	north little rock	5.5	34.7694444	-92.2669444		72340.0																				[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
28	28		NORTH LITTLE ROCK WSFO AIRPORT	34.83	-92.27	171.60240000000002				3952	19751215.0	19780101.0		11.7		WBAN	0-20500-0-3952	north little rock	5.5	34.7694444	-92.2669444		72340.0																				[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
29	29		NORTH LITTLE ROCK WSFO AIRPORT	34.83	-92.27	171.60240000000002				3952	19780101.0	19941001.0		11.7		WBAN	0-20500-0-3952	north little rock	5.5	34.7694444	-92.2669444		72340.0																				[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
30	30		NORTH LITTLE ROCK WSFO AIRPORT	34.83	-92.27	171.60240000000002				3952	19751201.0	19751215.0		11.7		WBAN	0-20500-0-3952	north little rock	5.5	34.7694444	-92.2669444		72340.0																				[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
31	31		NORTH LITTLE ROCK WSFO AIRPORT	34.84	-92.26	171.60240000000002				3952	19960601.0	20010423.0		12.5		WBAN	0-20500-0-3952	north little rock	5.5	34.7694444	-92.2669444		72340.0																				[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
32	32		LITTLE ROCK	34.84	-92.26	6.096				3952	19940615.0	99991231.0		12.5		WBAN	0-20500-0-3952	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
33	33		N LITTLE ROCK WFO AP	34.84	-92.26	171.60240000000002				3952	20010423.0	20040901.0		12.5		WBAN	0-20500-0-3952	north little rock	5.5	34.7694444	-92.2669444		72340.0																				[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
34	34		NORTH LITTLE ROCK WFO	34.84	-92.26	171.60240000000002				3952	20040901.0	99991231.0		12.5		WBAN	0-20500-0-3952	north little rock	5.5	34.7694444	-92.2669444		72340.0																				[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
35	35		LITTLE ROCK AFB	34.92	-92.15	103.0224				3930	19950101.0	99991231.0		22.3		WBAN	0-20500-0-3930	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
36	36		LITTLE ROCK AFB	34.92	-92.15	103.0224				3930	19811231.0	19950101.0		22.3		WBAN	0-20500-0-3930	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
37	37		LITTLE ROCK AFB	34.92	-92.15	103.0224				3930	19470301.0	19560101.0		22.3		WBAN	0-20500-0-3930	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
38	38		LITTLE ROCK AFB	34.92	-92.15	103.0224				3930	19560101.0	19811231.0		22.3		WBAN	0-20500-0-3930	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Little Rock - USWB Office, Union Life Building, 212 Center, AR	34.75	-92.27	-999.0				72340				4.3		SCHROEDER	0-20600-0-72340	north little rock	5.5	34.7694444	-92.2669444		72340	2468.0	1929-12-28 00:00:00	2008-04-07 00:00:00																	[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		LITTLE ROCK              	34.733333333333334	-92.23333333333332	-999.0				72340				0.5		WMO	0-20700-0-72340	north little rock	5.5	34.7694444	-92.2669444		72340	1353.0																			[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	north little rock	5.5	34.7694444	-92.2669444																						[34.73, 34.73]	[-92.23, -92.23]	era5.conv._1:72340	era5_2	19620304	19731231	1:72340	0-20000-0-72340	[38, 85, 104, 105, 106, 107, 117]	identified
